Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1888578,-,-,-,-15.75,-47.94,-3,1089,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed
2020,1,4,1,30,18.7,100,344,2.2
2020,1,4,2,30,18.6,100,342,1.9000000000000001
2020,1,4,3,30,18.5,100,340,1.7000000000000002
2020,1,4,4,30,18.5,100,339,1.7000000000000002
2020,1,4,5,30,18.900000000000002,100,336,2.2
2020,1,4,6,30,20,97.49000000000001,333,3.1
2020,1,4,7,30,21.6,92.35000000000001,330,4
2020,1,4,8,30,23.5,82.19,327,4.800000000000001
2020,1,4,9,30,25.1,73.02,326,5.2
2020,1,4,10,30,26.400000000000002,67.32000000000001,324,5.4
2020,1,4,11,30,27,64.78,320,5.5
2020,1,4,12,30,26.8,65.23,316,5.6000000000000005
2020,1,4,13,30,25.700000000000003,70.36,313,5.6000000000000005
2020,1,4,14,30,24.400000000000002,77.17,309,5.4
2020,1,4,15,30,23.200000000000003,84.05,306,5
2020,1,4,16,30,22.3,89.2,307,4.3
2020,1,4,17,30,21.400000000000002,94.3,309,3.6
2020,1,4,18,30,20.6,98.8,314,3
2020,1,4,19,30,20.200000000000003,100,324,2.9000000000000004
2020,1,4,20,30,19.8,100,334,3.1
2020,1,4,21,30,19.5,100,332,2.9000000000000004
2020,1,4,22,30,19.400000000000002,100,323,2.7
2020,1,4,23,30,19.200000000000003,100,324,2.9000000000000004
2020,1,5,0,30,19.1,100,328,3
2020,1,5,1,30,19,100,331,3
2020,1,5,2,30,18.900000000000002,100,332,3.1
2020,1,5,3,30,18.8,100,332,3.1
2020,1,5,4,30,18.8,100,336,2.9000000000000004
2020,1,5,5,30,19,100,340,2.9000000000000004
2020,1,5,6,30,19.700000000000003,99.09,340,3.3000000000000003
2020,1,5,7,30,20.6,96.37,338,3.8000000000000003
2020,1,5,8,30,21.400000000000002,92.55,335,4
2020,1,5,9,30,22,89.37,331,4.2
2020,1,5,10,30,22.5,87.21000000000001,327,4.4
2020,1,5,11,30,22.8,86.35000000000001,324,4.5
2020,1,5,12,30,23.3,84.18,321,4.6000000000000005
2020,1,5,13,30,23.900000000000002,81.7,318,4.6000000000000005
2020,1,5,14,30,24.200000000000003,80.95,315,4.5
2020,1,5,15,30,24.1,82.17,313,4.5
2020,1,5,16,30,23.5,85.78,313,3.9000000000000004
2020,1,5,17,30,22.200000000000003,94.06,316,3
2020,1,5,18,30,20.900000000000002,100,321,2.3000000000000003
2020,1,5,19,30,20.3,100,325,2.2
2020,1,5,20,30,19.900000000000002,100,327,2.3000000000000003
2020,1,5,21,30,19.700000000000003,100,328,2.4000000000000004
2020,1,5,22,30,19.400000000000002,100,329,2.4000000000000004
2020,1,5,23,30,19.200000000000003,100,330,2.5
2020,1,6,0,30,18.900000000000002,100,332,2.5
2020,1,6,1,30,18.7,100,336,2.3000000000000003
2020,1,6,2,30,18.5,100,336,2.2
2020,1,6,3,30,18.400000000000002,100,329,2.2
2020,1,6,4,30,18.3,100,324,2.1
2020,1,6,5,30,18.7,100,329,2.2
2020,1,6,6,30,19.8,97.95,330,2.8000000000000003
2020,1,6,7,30,21.6,92.15,323,3.7
2020,1,6,8,30,23.6,83.06,317,4.2
2020,1,6,9,30,25.200000000000003,74.93,313,4.4
2020,1,6,10,30,26.3,70.64,310,4.5
2020,1,6,11,30,27,67.91,308,4.5
2020,1,6,12,30,27.400000000000002,65.94,307,4.5
2020,1,6,13,30,27.3,66.14,305,4.4
2020,1,6,14,30,26.6,69.19,303,4.1000000000000005
2020,1,6,15,30,25.900000000000002,73.07000000000001,302,3.8000000000000003
2020,1,6,16,30,24.900000000000002,78.55,303,3.2
2020,1,6,17,30,23.5,88.04,305,2.3000000000000003
2020,1,6,18,30,22.200000000000003,97.09,308,1.6
2020,1,6,19,30,21.5,100,311,1.6
2020,1,6,20,30,21,100,312,1.8
2020,1,6,21,30,20.700000000000003,100,311,1.9000000000000001
2020,1,6,22,30,20.400000000000002,100,307,2.2
2020,1,6,23,30,20.200000000000003,100,303,2.5
2020,1,7,0,30,20,100,304,2.5
2020,1,7,1,30,19.900000000000002,100,310,2.5
2020,1,7,2,30,19.700000000000003,100,315,2.4000000000000004
2020,1,7,3,30,19.5,100,316,2.3000000000000003
2020,1,7,4,30,19.400000000000002,100,313,2.2
2020,1,7,5,30,19.5,100,312,2.1
2020,1,7,6,30,20.200000000000003,98.39,315,2.4000000000000004
2020,1,7,7,30,21.200000000000003,93.56,316,3
2020,1,7,8,30,22.3,87.93,314,3.3000000000000003
2020,1,7,9,30,23.400000000000002,82.69,317,3.1
2020,1,7,10,30,24.5,78.44,323,2.8000000000000003
2020,1,7,11,30,25.1,75.91,328,2.6
2020,1,7,12,30,25.400000000000002,74.48,329,2.5
2020,1,7,13,30,25.6,73.77,329,2.3000000000000003
2020,1,7,14,30,25.8,72.92,330,2.1
2020,1,7,15,30,25.6,73.81,336,1.9000000000000001
2020,1,7,16,30,25,76.73,345,1.6
2020,1,7,17,30,23.8,84.98,348,1.1
2020,1,7,18,30,22.5,95,336,0.8
2020,1,7,19,30,21.8,95.28,316,0.8
2020,1,7,20,30,21.3,95.48,299,0.8
2020,1,7,21,30,20.700000000000003,97.26,285,0.8
2020,1,7,22,30,20.200000000000003,99,272,0.8
2020,1,7,23,30,19.700000000000003,100,263,0.8
2020,1,8,0,30,19.3,100,256,0.7000000000000001
2020,1,8,1,30,19,100,252,0.7000000000000001
2020,1,8,2,30,18.900000000000002,100,248,0.7000000000000001
2020,1,8,3,30,18.900000000000002,100,242,0.6000000000000001
2020,1,8,4,30,18.8,100,233,0.6000000000000001
2020,1,8,5,30,19.400000000000002,99.96000000000001,225,0.7000000000000001
2020,1,8,6,30,21,95.07000000000001,249,0.9
2020,1,8,7,30,23,87.10000000000001,297,1.2000000000000002
2020,1,8,8,30,24.8,78.42,323,1.6
2020,1,8,9,30,25.8,73.52,329,1.8
2020,1,8,10,30,26.6,70.38,329,1.9000000000000001
2020,1,8,11,30,27.3,67.94,329,1.9000000000000001
2020,1,8,12,30,27.6,66.49,330,1.9000000000000001
2020,1,8,13,30,27.8,65.1,328,1.8
2020,1,8,14,30,27.6,65.52,322,1.7000000000000002
2020,1,8,15,30,27.1,67.36,310,1.5
2020,1,8,16,30,26.3,71.69,296,1.3
2020,1,8,17,30,25.1,81.75,285,0.9
2020,1,8,18,30,23.6,93.02,275,0.7000000000000001
2020,1,8,19,30,22.8,93.89,264,0.7000000000000001
2020,1,8,20,30,22.200000000000003,95.56,253,0.7000000000000001
2020,1,8,21,30,21.6,97.93,239,0.7000000000000001
2020,1,8,22,30,21.200000000000003,99.01,223,0.7000000000000001
2020,1,8,23,30,20.8,100,206,0.7000000000000001
2020,1,9,0,30,20.5,100,187,0.6000000000000001
2020,1,9,1,30,20.3,100,167,0.6000000000000001
2020,1,9,2,30,20,100,151,0.6000000000000001
2020,1,9,3,30,19.8,100,138,0.6000000000000001
2020,1,9,4,30,19.5,100,129,0.6000000000000001
2020,1,9,5,30,20,96.88,127,0.8
2020,1,9,6,30,21.700000000000003,92.81,129,1.1
2020,1,9,7,30,23.900000000000002,83.93,128,1.2000000000000002
2020,1,9,8,30,25.700000000000003,74.41,125,1.1
2020,1,9,9,30,26.8,70.12,128,0.9
2020,1,9,10,30,27.6,67.64,150,0.5
2020,1,9,11,30,28.1,65.94,200,0.4
2020,1,9,12,30,28.1,65.88,249,0.5
2020,1,9,13,30,27.900000000000002,66.19,270,0.7000000000000001
2020,1,9,14,30,27.5,67.67,277,0.9
2020,1,9,15,30,26.900000000000002,70.4,278,0.9
2020,1,9,16,30,26.1,76.37,278,0.8
2020,1,9,17,30,24.900000000000002,84.06,285,0.6000000000000001
2020,1,9,18,30,23.5,94.68,317,0.5
2020,1,9,19,30,22.6,97.36,182,0.5
2020,1,9,20,30,22,98.11,21,0.6000000000000001
2020,1,9,21,30,21.400000000000002,99.79,182,0.5
2020,1,9,22,30,21,100,345,0.4
2020,1,9,23,30,20.6,100,350,0.4
2020,1,10,0,30,20.400000000000002,100,231,0.30000000000000004
2020,1,10,1,30,20.1,100,109,0.4
2020,1,10,2,30,19.8,100,110,0.5
2020,1,10,3,30,19.5,100,105,0.7000000000000001
2020,1,10,4,30,19.200000000000003,100,103,0.8
2020,1,10,5,30,19.700000000000003,99.04,102,1.4000000000000001
2020,1,10,6,30,21.3,94.54,98,2.1
2020,1,10,7,30,23.400000000000002,86.41,87,2.6
2020,1,10,8,30,25.400000000000002,75.68,77,2.9000000000000004
2020,1,10,9,30,27,68.29,73,3
2020,1,10,10,30,28.1,64.65,72,2.8000000000000003
2020,1,10,11,30,28.900000000000002,62.45,70,2.6
2020,1,10,12,30,29.5,60.68,67,2.4000000000000004
2020,1,10,13,30,29.700000000000003,59.71,66,2.2
2020,1,10,14,30,29.5,59.69,68,2
2020,1,10,15,30,28.900000000000002,60.7,71,1.8
2020,1,10,16,30,28,64.54,75,1.5
2020,1,10,17,30,26.200000000000003,72.98,80,1.2000000000000002
2020,1,10,18,30,24.3,88.03,89,0.9
2020,1,10,19,30,23.200000000000003,91.08,97,1
2020,1,10,20,30,22.5,93.47,100,1.2000000000000002
2020,1,10,21,30,21.900000000000002,94.66,98,1.3
2020,1,10,22,30,21.200000000000003,96.31,93,1.5
2020,1,10,23,30,20.400000000000002,98.23,85,1.6
2020,1,11,0,30,19.6,99.53,76,1.7000000000000002
2020,1,11,1,30,18.900000000000002,100,68,1.8
2020,1,11,2,30,18.3,100,61,1.7000000000000002
2020,1,11,3,30,17.7,100,58,1.5
2020,1,11,4,30,17.3,100,57,1.4000000000000001
2020,1,11,5,30,18,94.59,59,1.7000000000000002
2020,1,11,6,30,20.3,87.02,60,2.2
2020,1,11,7,30,23.3,76.95,55,2.6
2020,1,11,8,30,26.1,64.08,52,2.8000000000000003
2020,1,11,9,30,27.6,57.14,55,2.7
2020,1,11,10,30,28.700000000000003,53.46,56,2.5
2020,1,11,11,30,29.5,51.49,57,2.4000000000000004
2020,1,11,12,30,29.900000000000002,50.21,62,2.3000000000000003
2020,1,11,13,30,30.1,48.61,69,2.3000000000000003
2020,1,11,14,30,29.900000000000002,48.17,77,2.2
2020,1,11,15,30,29.400000000000002,49.01,84,2
2020,1,11,16,30,28.400000000000002,51.75,90,1.7000000000000002
2020,1,11,17,30,26,62.81,98,1.3
2020,1,11,18,30,23.400000000000002,80.26,108,1
2020,1,11,19,30,22,81.94,116,1
2020,1,11,20,30,21,84.77,115,1.2000000000000002
2020,1,11,21,30,20.200000000000003,86.44,106,1.4000000000000001
2020,1,11,22,30,19.6,87.2,94,1.8
2020,1,11,23,30,19,88.46000000000001,83,2.2
2020,1,12,0,30,18.400000000000002,91.04,75,2.1
2020,1,12,1,30,17.8,94.48,69,1.8
2020,1,12,2,30,17.400000000000002,96.61,64,1.7000000000000002
2020,1,12,3,30,17.1,97.78,61,1.7000000000000002
2020,1,12,4,30,16.900000000000002,98.63,59,1.7000000000000002
2020,1,12,5,30,17.8,92.85000000000001,60,2
2020,1,12,6,30,20.1,83.7,63,2.3000000000000003
2020,1,12,7,30,23.3,72.93,55,2.5
2020,1,12,8,30,26.1,62.25,43,2.7
2020,1,12,9,30,27.700000000000003,56.96,40,2.4000000000000004
2020,1,12,10,30,28.900000000000002,53.25,40,2.1
2020,1,12,11,30,29.700000000000003,50.77,40,1.8
2020,1,12,12,30,30.3,48.46,40,1.6
2020,1,12,13,30,30.5,46.980000000000004,42,1.4000000000000001
2020,1,12,14,30,30.400000000000002,46.15,50,1.1
2020,1,12,15,30,29.900000000000002,46.24,69,0.9
2020,1,12,16,30,29.3,47.27,99,0.7000000000000001
2020,1,12,17,30,27.700000000000003,52.1,125,0.6000000000000001
2020,1,12,18,30,25.400000000000002,63.83,141,0.8
2020,1,12,19,30,23.6,69.59,148,0.9
2020,1,12,20,30,22.1,76.15,142,1
2020,1,12,21,30,21,80.53,129,1
2020,1,12,22,30,20.3,83.72,110,1
2020,1,12,23,30,19.8,86.01,85,1
2020,1,13,0,30,19.5,88.55,63,1.1
2020,1,13,1,30,19.200000000000003,91.17,47,1.1
2020,1,13,2,30,18.900000000000002,93.79,33,1.1
2020,1,13,3,30,18.5,96.52,22,1
2020,1,13,4,30,18.2,98.15,18,1
2020,1,13,5,30,19.200000000000003,91.47,20,1.1
2020,1,13,6,30,21.700000000000003,84.69,26,1.5
2020,1,13,7,30,24.700000000000003,71.25,32,2
2020,1,13,8,30,27.1,59.96,42,2.2
2020,1,13,9,30,28.5,53.980000000000004,56,2.3000000000000003
2020,1,13,10,30,29.5,49.68,68,2.2
2020,1,13,11,30,30.3,46.07,75,2.1
2020,1,13,12,30,30.700000000000003,44.08,76,1.9000000000000001
2020,1,13,13,30,30.8,42.97,78,1.8
2020,1,13,14,30,30.700000000000003,42.44,81,1.6
2020,1,13,15,30,30.1,43.19,85,1.4000000000000001
2020,1,13,16,30,29.1,45.86,92,1.2000000000000002
2020,1,13,17,30,27.1,52.89,107,1
2020,1,13,18,30,24.900000000000002,71.29,129,0.8
2020,1,13,19,30,23.5,76.47,137,1
2020,1,13,20,30,22.6,79.94,129,1.1
2020,1,13,21,30,22,81.32000000000001,116,1.3
2020,1,13,22,30,21.5,83.83,101,1.3
2020,1,13,23,30,21,87.35000000000001,86,1.2000000000000002
2020,1,14,0,30,20.6,90.24,73,1
2020,1,14,1,30,20.3,91.43,63,0.9
2020,1,14,2,30,20.1,91.63,58,0.8
2020,1,14,3,30,19.900000000000002,90.54,64,0.8
2020,1,14,4,30,19.6,90.01,80,0.8
2020,1,14,5,30,20.1,85.64,96,0.9
2020,1,14,6,30,21.900000000000002,83.03,103,1.3
2020,1,14,7,30,24.700000000000003,68.33,97,1.9000000000000001
2020,1,14,8,30,27.3,57.230000000000004,87,2.4000000000000004
2020,1,14,9,30,28.900000000000002,51.29,84,2.7
2020,1,14,10,30,30,47.93,82,2.7
2020,1,14,11,30,30.8,45.980000000000004,81,2.6
2020,1,14,12,30,31.3,44.75,81,2.3000000000000003
2020,1,14,13,30,31.5,44.160000000000004,84,2
2020,1,14,14,30,31.3,44.39,90,1.8
2020,1,14,15,30,30.700000000000003,45.51,101,1.5
2020,1,14,16,30,29.700000000000003,48.45,113,1.3
2020,1,14,17,30,27.6,58.29,125,1.1
2020,1,14,18,30,25.3,76.43,134,0.9
2020,1,14,19,30,24.1,80.3,135,1.1
2020,1,14,20,30,23.3,81.65,127,1.2000000000000002
2020,1,14,21,30,22.700000000000003,83.55,114,1.2000000000000002
2020,1,14,22,30,22.1,86.78,96,1.1
2020,1,14,23,30,21.6,89.99,74,1
2020,1,15,0,30,21.200000000000003,92.17,56,0.9
2020,1,15,1,30,20.8,93.96000000000001,44,0.8
2020,1,15,2,30,20.6,94.32000000000001,35,0.7000000000000001
2020,1,15,3,30,20.6,93.14,32,0.7000000000000001
2020,1,15,4,30,20.6,90.38,43,0.6000000000000001
2020,1,15,5,30,21.1,85.9,70,0.6000000000000001
2020,1,15,6,30,22.5,84.56,82,0.9
2020,1,15,7,30,24.900000000000002,71.34,69,1.5
2020,1,15,8,30,27.1,61.59,62,2.1
2020,1,15,9,30,28.700000000000003,55.93,60,2.3000000000000003
2020,1,15,10,30,29.900000000000002,52.02,59,2.3000000000000003
2020,1,15,11,30,30.8,49.24,57,2.1
2020,1,15,12,30,31.400000000000002,47.25,56,1.7000000000000002
2020,1,15,13,30,31.700000000000003,46.04,60,1.5
2020,1,15,14,30,31.5,45.58,68,1.2000000000000002
2020,1,15,15,30,30.900000000000002,46.32,79,1
2020,1,15,16,30,30.1,48.1,87,0.9
2020,1,15,17,30,28.5,54.07,97,0.7000000000000001
2020,1,15,18,30,26.900000000000002,67.61,122,0.5
2020,1,15,19,30,25.700000000000003,70.71000000000001,144,0.6000000000000001
2020,1,15,20,30,24.5,75.97,140,0.7000000000000001
2020,1,15,21,30,23.400000000000002,82.21000000000001,126,0.9
2020,1,15,22,30,22.6,84.86,109,1.1
2020,1,15,23,30,21.900000000000002,86.60000000000001,94,1.2000000000000002
2020,1,16,0,30,21.1,89.8,80,1.3
2020,1,16,1,30,20.5,91.97,68,1.2000000000000002
2020,1,16,2,30,20,93.36,58,1.2000000000000002
2020,1,16,3,30,19.6,93.58,52,1.1
2020,1,16,4,30,19.3,93.48,52,1
2020,1,16,5,30,20.1,87.71000000000001,57,1.2000000000000002
2020,1,16,6,30,22.200000000000003,81.16,62,1.6
2020,1,16,7,30,25.3,67.04,60,2
2020,1,16,8,30,28.200000000000003,55.43,59,2.2
2020,1,16,9,30,29.900000000000002,50.03,66,2.1
2020,1,16,10,30,31,47.4,72,1.7000000000000002
2020,1,16,11,30,31.8,45.58,81,1.4000000000000001
2020,1,16,12,30,32.300000000000004,44.34,96,1.4000000000000001
2020,1,16,13,30,32.300000000000004,43.99,114,1.5
2020,1,16,14,30,31.8,45.050000000000004,129,1.8
2020,1,16,15,30,31,47.28,140,2
2020,1,16,16,30,29.700000000000003,52.04,146,2
2020,1,16,17,30,27.400000000000002,63.07,153,1.6
2020,1,16,18,30,25.200000000000003,79.43,159,1.5
2020,1,16,19,30,24.1,82.71000000000001,159,1.6
2020,1,16,20,30,23.400000000000002,85.63,155,1.7000000000000002
2020,1,16,21,30,22.700000000000003,89.11,151,1.7000000000000002
2020,1,16,22,30,22.200000000000003,91.44,148,1.6
2020,1,16,23,30,21.700000000000003,93.76,145,1.5
2020,1,17,0,30,21.200000000000003,95.96000000000001,143,1.5
2020,1,17,1,30,20.900000000000002,96.75,142,1.5
2020,1,17,2,30,20.5,98.29,140,1.4000000000000001
2020,1,17,3,30,20.1,99.69,137,1.2000000000000002
2020,1,17,4,30,19.8,100,134,1.1
2020,1,17,5,30,20.5,94.48,130,1.5
2020,1,17,6,30,22.5,86.43,123,2
2020,1,17,7,30,25.3,74.38,102,2.2
2020,1,17,8,30,27.900000000000002,60.01,71,2.3000000000000003
2020,1,17,9,30,29.3,52.64,53,2.3000000000000003
2020,1,17,10,30,30,49.97,49,2.1
2020,1,17,11,30,30.3,48.78,54,1.7000000000000002
2020,1,17,12,30,30.400000000000002,48.28,75,1.4000000000000001
2020,1,17,13,30,30,49.42,109,1.3
2020,1,17,14,30,29.3,52.050000000000004,133,1.5
2020,1,17,15,30,28.3,57.53,142,1.6
2020,1,17,16,30,26.900000000000002,64.84,144,1.6
2020,1,17,17,30,25,77.42,149,1.4000000000000001
2020,1,17,18,30,23.400000000000002,90.49,155,1.3
2020,1,17,19,30,22.5,93.38,159,1.4000000000000001
2020,1,17,20,30,21.900000000000002,95.66,161,1.4000000000000001
2020,1,17,21,30,21.400000000000002,97.87,165,1.3
2020,1,17,22,30,20.900000000000002,99.99000000000001,168,1.3
2020,1,17,23,30,20.6,100,166,1.4000000000000001
2020,1,18,0,30,20.3,100,162,1.6
2020,1,18,1,30,20.200000000000003,100,158,1.6
2020,1,18,2,30,20.1,100,154,1.5
2020,1,18,3,30,19.900000000000002,100,151,1.3
2020,1,18,4,30,19.8,100,146,1.2000000000000002
2020,1,18,5,30,20.1,100,135,1.8
2020,1,18,6,30,21,96.8,125,2.5
2020,1,18,7,30,22.3,91.3,117,2.9000000000000004
2020,1,18,8,30,23.8,82.86,107,3.1
2020,1,18,9,30,25.3,74.29,95,3.1
2020,1,18,10,30,26.5,68.25,82,2.8000000000000003
2020,1,18,11,30,27.1,65.33,67,2.4000000000000004
2020,1,18,12,30,27.3,63.980000000000004,54,2.1
2020,1,18,13,30,27.200000000000003,63.35,46,1.7000000000000002
2020,1,18,14,30,26.900000000000002,63.83,48,1.2000000000000002
2020,1,18,15,30,26.5,65.11,69,0.8
2020,1,18,16,30,25.900000000000002,69.63,95,0.7000000000000001
2020,1,18,17,30,24.8,75.57000000000001,113,0.7000000000000001
2020,1,18,18,30,23.400000000000002,89.22,129,0.7000000000000001
2020,1,18,19,30,22.5,90.4,135,0.8
2020,1,18,20,30,21.900000000000002,91.8,132,1
2020,1,18,21,30,21.400000000000002,92.31,129,1.2000000000000002
2020,1,18,22,30,21,93.02,127,1.4000000000000001
2020,1,18,23,30,20.5,95.05,125,1.5
2020,1,19,0,30,20.1,96.84,122,1.5
2020,1,19,1,30,19.6,99.02,120,1.5
2020,1,19,2,30,19.200000000000003,100,119,1.6
2020,1,19,3,30,19,100,119,1.7000000000000002
2020,1,19,4,30,18.900000000000002,100,121,1.8
2020,1,19,5,30,19.5,99.11,121,2.3000000000000003
2020,1,19,6,30,21.6,88.43,118,3
2020,1,19,7,30,24.200000000000003,77.68,111,3.2
2020,1,19,8,30,26.400000000000002,68.3,98,2.9000000000000004
2020,1,19,9,30,27.900000000000002,62.730000000000004,84,2.5
2020,1,19,10,30,29,59.02,70,2
2020,1,19,11,30,29.6,56.63,55,1.5
2020,1,19,12,30,30,54.58,27,1
2020,1,19,13,30,30,53.800000000000004,163,0.7000000000000001
2020,1,19,14,30,29.5,54.78,313,0.6000000000000001
2020,1,19,15,30,28.700000000000003,57.54,305,0.5
2020,1,19,16,30,27.700000000000003,63.36,300,0.5
2020,1,19,17,30,26.3,70.32000000000001,311,0.4
2020,1,19,18,30,25,80.05,189,0.30000000000000004
2020,1,19,19,30,24.1,84.79,67,0.4
2020,1,19,20,30,23.200000000000003,89.49,84,0.5
2020,1,19,21,30,22.400000000000002,94.08,89,0.6000000000000001
2020,1,19,22,30,21.900000000000002,96.7,89,0.5
2020,1,19,23,30,21.6,97.88,85,0.5
